customer_id,first_order_date,acquisition_channel,acquisition_cost,region,campaign
31909,2025-04-22,Meta Prospecting,22.78,Midwest,Advantage+ Shopping
31910,2025-04-22,Google Brand,14.51,Midwest,Brand — Exact
31911,2025-04-22,Google Shopping,39.54,South,Standard Shopping
31912,2025-04-22,Meta Retargeting,32.66,West,Cart Abandoners
31913,2025-04-22,Referral,6.76,South,Friend Referral
31914,2025-04-22,Meta Prospecting,18.26,Northeast,Advantage+ Shopping
31915,2025-04-22,Meta Prospecting,19.94,Northeast,Broad Interest
31916,2025-04-22,TikTok,21.59,Midwest,Trending Sounds
31917,2025-04-22,Meta Prospecting,20.42,Northeast,Lookalike 1%
31918,2025-04-22,Meta Prospecting,22.2,South,Lookalike 1%
31919,2025-04-22,Meta Retargeting,25.73,South,Cart Abandoners
31920,2025-04-22,Meta Prospecting,19.58,Northeast,Advantage+ Shopping
31921,2025-04-22,Google Brand,23.89,Northeast,Brand — Phrase
31922,2025-04-22,Email/Organic,11.07,West,Organic Search
31923,2025-04-22,Email/Organic,4.04,South,Newsletter
31924,2025-04-22,Meta Prospecting,23.4,West,Advantage+ Shopping
31925,2025-04-22,Email/Organic,6.21,West,Direct
31926,2025-04-22,Referral,5.13,South,Friend Referral
31927,2025-04-22,Meta Prospecting,16.79,South,Lookalike 1%
31928,2025-04-22,Google Shopping,33.88,Midwest,Performance Max
31929,2025-04-22,Google Brand,18.31,Northeast,Brand — Exact
31930,2025-04-22,Meta Retargeting,20.61,Midwest,Cart Abandoners
31931,2025-04-22,Meta Prospecting,20.8,Northeast,Broad Interest
31932,2025-04-22,Meta Prospecting,17.16,Midwest,Broad Interest
31933,2025-04-22,Referral,8.75,West,Friend Referral
31934,2025-04-22,Meta Prospecting,16.08,South,Lookalike 1%
31935,2025-04-22,Google Brand,15.46,Northeast,Brand — Exact
31936,2025-04-22,Meta Prospecting,17.9,South,Advantage+ Shopping
31937,2025-04-22,Meta Prospecting,19.05,West,Advantage+ Shopping
31938,2025-04-22,Meta Retargeting,22.94,South,Cart Abandoners
31939,2025-04-22,Meta Retargeting,23.74,Midwest,Cart Abandoners
31940,2025-04-22,Google Brand,18.0,South,Brand — Exact
31941,2025-04-22,Google Brand,28.77,West,Brand — Phrase
31942,2025-04-22,Google Brand,25.31,South,Brand — Exact
31943,2025-04-22,Meta Prospecting,20.69,West,Lookalike 1%
31944,2025-04-22,Meta Prospecting,11.09,Midwest,Advantage+ Shopping
31945,2025-04-22,Meta Retargeting,30.76,Midwest,Cart Abandoners
31946,2025-04-22,Meta Prospecting,17.9,West,Advantage+ Shopping
31947,2025-04-22,TikTok,18.98,South,Trending Sounds
31948,2025-04-22,Meta Prospecting,20.06,South,Advantage+ Shopping
31949,2025-04-22,Meta Prospecting,14.16,South,Lookalike 1%
31950,2025-04-22,Google Shopping,26.79,Northeast,Performance Max
31951,2025-04-22,Referral,7.38,South,Friend Referral
31952,2025-04-22,Meta Prospecting,12.17,Northeast,Lookalike 1%
31953,2025-04-22,Google Brand,25.69,South,Brand — Phrase
31954,2025-04-22,Meta Prospecting,16.4,West,Broad Interest
31955,2025-04-22,Google Brand,20.2,Midwest,Brand — Phrase
31956,2025-04-22,Meta Retargeting,22.99,South,Cart Abandoners
31957,2025-04-22,Google Shopping,29.35,West,Performance Max
31958,2025-04-22,Meta Prospecting,17.18,West,Lookalike 1%
31959,2025-04-22,TikTok,23.02,South,Trending Sounds
31960,2025-04-22,Meta Prospecting,18.12,Northeast,Lookalike 1%
31961,2025-04-22,Google Shopping,27.75,South,Standard Shopping
31962,2025-04-22,TikTok,14.78,Northeast,Creator UGC
31963,2025-04-22,Meta Prospecting,19.28,Midwest,Advantage+ Shopping
31964,2025-04-22,Email/Organic,9.75,Midwest,Organic Search
31965,2025-04-22,Meta Prospecting,20.91,South,Advantage+ Shopping
31966,2025-04-22,Meta Prospecting,23.83,South,Advantage+ Shopping
31967,2025-04-22,Meta Prospecting,18.94,South,Broad Interest
31968,2025-04-22,Meta Retargeting,24.47,South,Cart Abandoners
31969,2025-04-22,TikTok,22.76,Northeast,Creator UGC
31970,2025-04-23,Google Brand,19.85,South,Brand — Phrase
31971,2025-04-23,Google Brand,26.45,West,Brand — Exact
31972,2025-04-23,Google Shopping,47.91,South,Standard Shopping
31973,2025-04-23,Meta Prospecting,18.92,Midwest,Lookalike 1%
31974,2025-04-23,Meta Prospecting,9.99,South,Lookalike 1%
31975,2025-04-23,TikTok,12.92,Northeast,Trending Sounds
31976,2025-04-23,Meta Retargeting,24.12,Midwest,Cart Abandoners
31977,2025-04-23,Referral,9.65,Northeast,Influencer Code
31978,2025-04-23,Google Shopping,39.17,West,Performance Max
31979,2025-04-23,Meta Prospecting,17.39,South,Broad Interest
31980,2025-04-23,Referral,5.82,Northeast,Friend Referral
31981,2025-04-23,Meta Retargeting,24.47,South,Cart Abandoners
31982,2025-04-23,Meta Retargeting,33.08,South,Cart Abandoners
31983,2025-04-23,Referral,11.4,South,Influencer Code
31984,2025-04-23,TikTok,13.45,South,Creator UGC
31985,2025-04-23,Email/Organic,11.84,Midwest,Newsletter
31986,2025-04-23,Meta Prospecting,11.29,South,Lookalike 1%
31987,2025-04-23,Meta Prospecting,18.82,Northeast,Lookalike 1%
31988,2025-04-23,Meta Prospecting,16.4,Northeast,Broad Interest
31989,2025-04-23,Email/Organic,8.85,Midwest,Organic Search
31990,2025-04-23,TikTok,25.68,Midwest,Trending Sounds
31991,2025-04-23,Meta Prospecting,19.88,Midwest,Advantage+ Shopping
31992,2025-04-23,Meta Prospecting,17.23,South,Lookalike 1%
31993,2025-04-23,Meta Retargeting,30.8,Midwest,Cart Abandoners
31994,2025-04-23,Referral,8.04,South,Friend Referral
31995,2025-04-23,Google Shopping,20.63,West,Performance Max
31996,2025-04-23,Email/Organic,6.97,South,Organic Search
31997,2025-04-23,Email/Organic,9.26,Midwest,Direct
31998,2025-04-23,TikTok,25.88,South,Spark Ads
31999,2025-04-23,Referral,8.09,Midwest,Influencer Code
32000,2025-04-23,Referral,5.97,Northeast,Friend Referral
32001,2025-04-23,Google Shopping,36.34,Northeast,Standard Shopping
32002,2025-04-23,Meta Retargeting,17.03,South,Cart Abandoners
32003,2025-04-23,TikTok,22.63,South,Spark Ads
32004,2025-04-23,Email/Organic,9.69,West,Organic Search
32005,2025-04-23,Email/Organic,6.48,South,Newsletter
32006,2025-04-23,Meta Prospecting,20.82,Midwest,Lookalike 1%
32007,2025-04-23,Google Shopping,38.75,South,Standard Shopping
32008,2025-04-23,Meta Prospecting,17.07,South,Lookalike 1%
32009,2025-04-23,Meta Prospecting,12.72,West,Lookalike 1%
32010,2025-04-23,Meta Retargeting,27.85,South,Cart Abandoners
32011,2025-04-23,Email/Organic,13.95,West,Organic Search
32012,2025-04-23,Meta Prospecting,19.89,South,Advantage+ Shopping
32013,2025-04-23,Meta Retargeting,26.56,West,30-Day Site Visitors
32014,2025-04-23,TikTok,15.01,Midwest,Spark Ads
32015,2025-04-23,Referral,6.31,West,Friend Referral
32016,2025-04-23,TikTok,23.26,Northeast,Creator UGC
32017,2025-04-23,Meta Prospecting,17.79,South,Broad Interest
32018,2025-04-23,Google Brand,19.8,Northeast,Brand — Phrase
32019,2025-04-23,Email/Organic,5.66,West,Direct
32020,2025-04-23,Email/Organic,10.89,Midwest,Direct
32021,2025-04-23,Meta Retargeting,26.41,West,30-Day Site Visitors
32022,2025-04-23,Meta Retargeting,22.55,West,30-Day Site Visitors
32023,2025-04-23,Google Shopping,34.82,South,Standard Shopping
32024,2025-04-23,Email/Organic,5.44,South,Newsletter
32025,2025-04-23,Meta Prospecting,15.87,Midwest,Broad Interest
32026,2025-04-23,Google Shopping,41.12,South,Performance Max
32027,2025-04-23,Google Brand,21.83,South,Brand — Phrase
32028,2025-04-23,Meta Prospecting,10.42,South,Lookalike 1%
32029,2025-04-23,Meta Prospecting,19.82,South,Broad Interest
32030,2025-04-23,Meta Prospecting,18.52,West,Lookalike 1%
32031,2025-04-23,Meta Retargeting,31.75,Midwest,30-Day Site Visitors
32032,2025-04-23,Email/Organic,4.07,Midwest,Direct
32033,2025-04-23,Meta Retargeting,28.31,West,30-Day Site Visitors
32034,2025-04-23,Email/Organic,10.38,West,Newsletter
32035,2025-04-23,Google Brand,26.46,Northeast,Brand — Phrase
32036,2025-04-23,Meta Prospecting,20.32,South,Lookalike 1%
32037,2025-04-23,Email/Organic,6.99,Midwest,Organic Search
32038,2025-04-23,Email/Organic,12.59,South,Newsletter
32039,2025-04-23,Meta Prospecting,17.01,Northeast,Lookalike 1%
32040,2025-04-23,Email/Organic,5.43,South,Newsletter
32041,2025-04-23,Email/Organic,10.06,West,Newsletter
32042,2025-04-23,Meta Retargeting,26.27,Northeast,Cart Abandoners
32043,2025-04-23,Google Shopping,23.98,West,Standard Shopping
32044,2025-04-23,Meta Prospecting,15.61,West,Advantage+ Shopping
32045,2025-04-23,Google Shopping,39.57,West,Performance Max
32046,2025-04-23,Meta Prospecting,12.79,Northeast,Broad Interest
32047,2025-04-23,Meta Prospecting,20.34,South,Advantage+ Shopping
32048,2025-04-23,Meta Prospecting,20.8,West,Advantage+ Shopping
32049,2025-04-23,Meta Prospecting,15.25,Northeast,Broad Interest
32050,2025-04-23,Meta Prospecting,20.71,South,Lookalike 1%
32051,2025-04-23,TikTok,17.49,Midwest,Trending Sounds
32052,2025-04-23,TikTok,18.51,West,Spark Ads
32053,2025-04-23,Email/Organic,8.17,West,Direct
32054,2025-04-23,Email/Organic,10.42,Midwest,Newsletter
32055,2025-04-23,Meta Retargeting,23.16,West,Cart Abandoners
32056,2025-04-23,Google Shopping,40.28,Northeast,Performance Max
32057,2025-04-23,TikTok,16.57,South,Spark Ads
32058,2025-04-23,Google Brand,24.22,Northeast,Brand — Exact
32059,2025-04-23,Email/Organic,12.17,Midwest,Newsletter
32060,2025-04-23,Meta Retargeting,30.0,West,30-Day Site Visitors
32061,2025-04-23,Meta Retargeting,28.77,South,Cart Abandoners
32062,2025-04-24,Meta Retargeting,23.63,Northeast,30-Day Site Visitors
32063,2025-04-24,Email/Organic,9.19,West,Newsletter
32064,2025-04-24,Meta Prospecting,9.2,Northeast,Lookalike 1%
32065,2025-04-24,Google Brand,25.59,Northeast,Brand — Phrase
32066,2025-04-24,Meta Prospecting,17.39,Midwest,Broad Interest
32067,2025-04-24,Meta Prospecting,22.65,South,Lookalike 1%
32068,2025-04-24,Meta Retargeting,16.18,South,30-Day Site Visitors
32069,2025-04-24,Email/Organic,9.5,South,Newsletter
32070,2025-04-24,Google Shopping,37.48,West,Standard Shopping
32071,2025-04-24,Google Shopping,41.88,West,Performance Max
32072,2025-04-24,Meta Retargeting,25.77,West,30-Day Site Visitors
32073,2025-04-24,Google Shopping,30.07,West,Performance Max
32074,2025-04-24,Google Brand,27.69,Midwest,Brand — Exact
32075,2025-04-24,Meta Retargeting,31.54,West,30-Day Site Visitors
32076,2025-04-24,Meta Prospecting,12.46,West,Advantage+ Shopping
32077,2025-04-24,TikTok,26.56,Northeast,Creator UGC
32078,2025-04-24,Referral,5.53,West,Influencer Code
32079,2025-04-24,Google Shopping,36.42,Northeast,Standard Shopping
32080,2025-04-24,Google Brand,20.15,Northeast,Brand — Exact
32081,2025-04-24,Email/Organic,8.54,Midwest,Direct
32082,2025-04-24,Meta Prospecting,26.76,Midwest,Broad Interest
32083,2025-04-24,Meta Prospecting,24.89,Northeast,Lookalike 1%
32084,2025-04-24,Meta Prospecting,15.87,Midwest,Lookalike 1%
32085,2025-04-24,Meta Prospecting,20.57,Midwest,Advantage+ Shopping
32086,2025-04-24,Meta Prospecting,19.12,Northeast,Advantage+ Shopping
32087,2025-04-24,Referral,6.08,South,Influencer Code
32088,2025-04-24,Meta Prospecting,22.7,Northeast,Advantage+ Shopping
32089,2025-04-24,Google Shopping,32.62,Northeast,Standard Shopping
32090,2025-04-24,Google Shopping,37.51,West,Performance Max
32091,2025-04-24,Meta Prospecting,22.21,West,Advantage+ Shopping
32092,2025-04-24,Google Shopping,42.56,West,Performance Max
32093,2025-04-24,Meta Retargeting,30.09,Northeast,30-Day Site Visitors
32094,2025-04-24,Google Brand,12.06,Northeast,Brand — Exact
32095,2025-04-24,Meta Retargeting,28.74,Midwest,30-Day Site Visitors
32096,2025-04-24,Referral,7.0,Northeast,Influencer Code
32097,2025-04-24,Referral,6.14,South,Influencer Code
32098,2025-04-24,Meta Retargeting,29.14,West,Cart Abandoners
32099,2025-04-24,Meta Prospecting,12.68,West,Broad Interest
32100,2025-04-24,Email/Organic,8.64,South,Direct
32101,2025-04-24,Meta Retargeting,22.29,Midwest,Cart Abandoners
32102,2025-04-24,Google Brand,29.25,West,Brand — Phrase
32103,2025-04-24,Google Shopping,32.52,South,Standard Shopping
32104,2025-04-24,Referral,6.46,Northeast,Friend Referral
32105,2025-04-24,Meta Retargeting,26.07,Northeast,Cart Abandoners
32106,2025-04-24,Meta Retargeting,19.61,West,Cart Abandoners
32107,2025-04-24,Meta Prospecting,20.53,Northeast,Advantage+ Shopping
32108,2025-04-24,Email/Organic,7.32,South,Direct
32109,2025-04-24,Meta Prospecting,12.23,West,Lookalike 1%
32110,2025-04-24,Google Shopping,34.74,Northeast,Performance Max
32111,2025-04-24,Meta Prospecting,24.49,West,Lookalike 1%
32112,2025-04-24,Referral,6.89,South,Friend Referral
32113,2025-04-24,Meta Prospecting,9.56,Northeast,Lookalike 1%
32114,2025-04-24,Referral,4.57,West,Influencer Code
32115,2025-04-24,Google Shopping,42.53,South,Standard Shopping
32116,2025-04-24,Referral,7.81,Northeast,Friend Referral
32117,2025-04-24,Google Brand,36.65,South,Brand — Exact
32118,2025-04-24,Meta Prospecting,15.75,Northeast,Advantage+ Shopping
32119,2025-04-24,Meta Prospecting,16.22,Northeast,Lookalike 1%
32120,2025-04-24,Meta Retargeting,34.95,South,Cart Abandoners
32121,2025-04-24,Referral,7.98,Northeast,Influencer Code
32122,2025-04-24,Email/Organic,9.9,South,Organic Search
32123,2025-04-24,Google Shopping,30.48,Northeast,Standard Shopping
32124,2025-04-24,Google Brand,30.61,West,Brand — Exact
32125,2025-04-24,Google Brand,20.86,South,Brand — Phrase
32126,2025-04-24,Email/Organic,11.36,West,Newsletter
32127,2025-04-24,Email/Organic,6.67,South,Direct
32128,2025-04-24,Google Brand,15.1,West,Brand — Exact
32129,2025-04-24,TikTok,24.28,South,Spark Ads
32130,2025-04-24,Google Shopping,20.64,South,Standard Shopping
32131,2025-04-24,Google Brand,27.36,West,Brand — Phrase
32132,2025-04-24,Google Shopping,37.29,Northeast,Standard Shopping
32133,2025-04-24,TikTok,22.6,South,Creator UGC
32134,2025-04-24,Google Shopping,22.22,Midwest,Standard Shopping
32135,2025-04-24,Referral,6.53,South,Influencer Code
32136,2025-04-24,TikTok,28.6,Northeast,Creator UGC
32137,2025-04-24,Email/Organic,6.63,West,Direct
32138,2025-04-24,Google Brand,22.36,Northeast,Brand — Exact
32139,2025-04-24,Google Shopping,34.36,Northeast,Standard Shopping
32140,2025-04-24,Google Brand,21.21,South,Brand — Phrase
32141,2025-04-24,Meta Prospecting,20.75,South,Lookalike 1%
32142,2025-04-24,Email/Organic,6.52,Northeast,Newsletter
32143,2025-04-24,Referral,7.98,Northeast,Influencer Code
32144,2025-04-24,Google Brand,19.75,West,Brand — Phrase
32145,2025-04-24,Meta Prospecting,20.68,Northeast,Broad Interest
32146,2025-04-24,Google Brand,18.66,Northeast,Brand — Phrase
32147,2025-04-24,Meta Prospecting,18.38,South,Lookalike 1%
32148,2025-04-24,Email/Organic,9.21,South,Direct
32149,2025-04-24,Email/Organic,6.48,Northeast,Organic Search
32150,2025-04-24,Email/Organic,13.13,South,Newsletter
32151,2025-04-24,Meta Retargeting,24.46,West,Cart Abandoners
32152,2025-04-24,Meta Retargeting,25.42,Midwest,Cart Abandoners
32153,2025-04-24,Meta Prospecting,16.98,West,Broad Interest
32154,2025-04-24,Referral,6.03,South,Influencer Code
32155,2025-04-24,Meta Retargeting,23.39,Midwest,Cart Abandoners
32156,2025-04-24,Google Shopping,45.63,Northeast,Standard Shopping
32157,2025-04-24,Google Brand,27.06,South,Brand — Phrase
32158,2025-04-24,Email/Organic,7.95,Midwest,Newsletter
32159,2025-04-24,Referral,8.64,Midwest,Influencer Code
32160,2025-04-24,Google Shopping,27.55,West,Standard Shopping
32161,2025-04-24,Meta Retargeting,29.4,South,Cart Abandoners
32162,2025-04-25,TikTok,12.95,Northeast,Trending Sounds
32163,2025-04-25,Meta Prospecting,27.31,South,Lookalike 1%
32164,2025-04-25,Meta Retargeting,22.2,West,Cart Abandoners
32165,2025-04-25,Email/Organic,9.94,South,Newsletter
32166,2025-04-25,Email/Organic,5.29,West,Organic Search
32167,2025-04-25,Meta Prospecting,9.28,West,Advantage+ Shopping
32168,2025-04-25,Email/Organic,10.06,South,Newsletter
32169,2025-04-25,Referral,9.13,West,Friend Referral
32170,2025-04-25,Google Shopping,43.3,Northeast,Performance Max
32171,2025-04-25,Meta Retargeting,33.85,West,30-Day Site Visitors
32172,2025-04-25,Google Brand,12.79,West,Brand — Exact
32173,2025-04-25,Meta Retargeting,35.11,West,30-Day Site Visitors
32174,2025-04-25,Google Shopping,34.81,West,Performance Max
32175,2025-04-25,TikTok,17.25,West,Spark Ads
32176,2025-04-25,Meta Prospecting,22.42,South,Lookalike 1%
32177,2025-04-25,Meta Retargeting,21.5,West,30-Day Site Visitors
32178,2025-04-25,Google Shopping,18.74,South,Standard Shopping
32179,2025-04-25,Google Brand,22.51,Northeast,Brand — Phrase
32180,2025-04-25,Email/Organic,7.86,Northeast,Newsletter
32181,2025-04-25,Meta Prospecting,13.72,Midwest,Lookalike 1%
32182,2025-04-25,TikTok,17.62,Northeast,Spark Ads
32183,2025-04-25,Referral,6.52,West,Influencer Code
32184,2025-04-25,Meta Retargeting,17.83,West,Cart Abandoners
32185,2025-04-25,Meta Prospecting,13.45,West,Advantage+ Shopping
32186,2025-04-25,Referral,5.69,Northeast,Influencer Code
32187,2025-04-25,Meta Retargeting,17.96,South,Cart Abandoners
32188,2025-04-25,Google Brand,18.95,South,Brand — Phrase
32189,2025-04-25,Meta Prospecting,16.07,Northeast,Broad Interest
32190,2025-04-25,Meta Prospecting,20.96,Northeast,Advantage+ Shopping
32191,2025-04-25,Meta Prospecting,11.62,South,Lookalike 1%
32192,2025-04-25,Meta Prospecting,28.23,West,Lookalike 1%
32193,2025-04-25,Referral,9.1,South,Influencer Code
32194,2025-04-25,TikTok,18.61,South,Spark Ads
32195,2025-04-25,Meta Retargeting,32.26,West,30-Day Site Visitors
32196,2025-04-25,Meta Retargeting,21.19,West,Cart Abandoners
32197,2025-04-25,Meta Prospecting,17.71,Northeast,Advantage+ Shopping
32198,2025-04-25,Google Brand,23.14,Midwest,Brand — Phrase
32199,2025-04-25,TikTok,23.45,West,Trending Sounds
32200,2025-04-25,Referral,7.25,Northeast,Influencer Code
32201,2025-04-25,TikTok,15.0,Northeast,Spark Ads
32202,2025-04-25,Meta Prospecting,18.94,West,Advantage+ Shopping
32203,2025-04-25,Meta Prospecting,18.17,Midwest,Lookalike 1%
32204,2025-04-25,Meta Prospecting,14.93,South,Advantage+ Shopping
32205,2025-04-25,Meta Prospecting,12.62,South,Lookalike 1%
32206,2025-04-25,Meta Prospecting,17.08,Northeast,Broad Interest
32207,2025-04-25,Meta Prospecting,11.01,Midwest,Broad Interest
32208,2025-04-25,Meta Retargeting,15.36,West,Cart Abandoners
32209,2025-04-25,Meta Prospecting,15.81,Northeast,Broad Interest
32210,2025-04-25,Meta Prospecting,19.98,Midwest,Advantage+ Shopping
32211,2025-04-25,Google Shopping,33.21,South,Performance Max
32212,2025-04-25,Meta Prospecting,11.08,South,Advantage+ Shopping
32213,2025-04-25,Meta Prospecting,15.54,Northeast,Broad Interest
32214,2025-04-25,Email/Organic,8.04,Northeast,Organic Search
32215,2025-04-25,Meta Retargeting,37.35,West,30-Day Site Visitors
32216,2025-04-25,Email/Organic,8.06,South,Direct
32217,2025-04-25,TikTok,12.63,Northeast,Spark Ads
32218,2025-04-25,Referral,5.0,Midwest,Friend Referral
32219,2025-04-25,Meta Prospecting,24.05,Northeast,Broad Interest
32220,2025-04-25,Email/Organic,5.84,Midwest,Newsletter
32221,2025-04-25,Meta Prospecting,22.73,South,Broad Interest
32222,2025-04-25,Google Brand,24.9,South,Brand — Exact
32223,2025-04-25,Meta Retargeting,26.27,West,30-Day Site Visitors
32224,2025-04-25,Meta Prospecting,21.92,South,Advantage+ Shopping
32225,2025-04-25,Email/Organic,12.86,West,Direct
32226,2025-04-25,Referral,5.07,West,Influencer Code
32227,2025-04-25,Meta Prospecting,18.37,Northeast,Lookalike 1%
32228,2025-04-25,Meta Prospecting,17.18,Northeast,Advantage+ Shopping
32229,2025-04-25,Meta Prospecting,21.14,West,Lookalike 1%
32230,2025-04-25,Email/Organic,9.91,Midwest,Direct
32231,2025-04-25,Meta Prospecting,12.64,West,Advantage+ Shopping
32232,2025-04-25,Meta Prospecting,18.64,Northeast,Advantage+ Shopping
32233,2025-04-25,Meta Prospecting,20.29,West,Broad Interest
32234,2025-04-25,Google Shopping,18.76,Northeast,Standard Shopping
32235,2025-04-25,Meta Prospecting,21.74,West,Lookalike 1%
32236,2025-04-25,Referral,6.06,Northeast,Friend Referral
32237,2025-04-25,Meta Retargeting,28.78,South,Cart Abandoners
32238,2025-04-25,Google Brand,24.03,South,Brand — Phrase
32239,2025-04-25,Meta Prospecting,16.29,West,Broad Interest
32240,2025-04-25,Email/Organic,7.95,South,Newsletter
32241,2025-04-25,TikTok,27.55,West,Trending Sounds
32242,2025-04-25,Meta Retargeting,21.07,South,Cart Abandoners
32243,2025-04-25,Email/Organic,11.71,South,Organic Search
32244,2025-04-25,Meta Prospecting,18.51,Midwest,Lookalike 1%
32245,2025-04-25,TikTok,20.55,West,Spark Ads
32246,2025-04-25,Google Shopping,34.84,Northeast,Performance Max
32247,2025-04-25,Meta Retargeting,28.2,Northeast,30-Day Site Visitors
32248,2025-04-25,Email/Organic,5.48,South,Direct
32249,2025-04-25,Google Shopping,15.85,South,Performance Max
32250,2025-04-25,Google Shopping,25.26,Northeast,Standard Shopping
32251,2025-04-25,Meta Prospecting,18.11,West,Broad Interest
32252,2025-04-25,TikTok,16.9,West,Spark Ads
32253,2025-04-25,Meta Retargeting,23.82,Northeast,Cart Abandoners
32254,2025-04-25,Google Brand,21.41,South,Brand — Exact
32255,2025-04-26,TikTok,10.16,Northeast,Trending Sounds
32256,2025-04-26,Meta Retargeting,21.85,South,30-Day Site Visitors
32257,2025-04-26,Meta Prospecting,11.31,South,Lookalike 1%
32258,2025-04-26,Google Shopping,32.96,Northeast,Performance Max
32259,2025-04-26,Meta Prospecting,20.62,West,Advantage+ Shopping
32260,2025-04-26,Meta Retargeting,28.84,West,30-Day Site Visitors
32261,2025-04-26,Referral,8.29,Northeast,Friend Referral
32262,2025-04-26,TikTok,18.24,Midwest,Creator UGC
32263,2025-04-26,Meta Retargeting,37.72,West,30-Day Site Visitors
32264,2025-04-26,Meta Retargeting,32.26,Northeast,30-Day Site Visitors
32265,2025-04-26,Google Shopping,26.24,Northeast,Standard Shopping
32266,2025-04-26,Email/Organic,8.96,West,Direct
32267,2025-04-26,Meta Prospecting,24.96,West,Advantage+ Shopping
32268,2025-04-26,TikTok,23.62,Midwest,Creator UGC
32269,2025-04-26,Meta Prospecting,14.26,South,Advantage+ Shopping
32270,2025-04-26,Google Shopping,30.8,Northeast,Standard Shopping
32271,2025-04-26,Google Shopping,25.51,Northeast,Standard Shopping
32272,2025-04-26,Meta Retargeting,33.65,West,30-Day Site Visitors
32273,2025-04-26,Google Shopping,38.42,West,Standard Shopping
32274,2025-04-26,TikTok,20.9,South,Creator UGC
32275,2025-04-26,Meta Retargeting,35.48,Northeast,Cart Abandoners
32276,2025-04-26,TikTok,16.28,Northeast,Spark Ads
32277,2025-04-26,Meta Prospecting,25.09,West,Advantage+ Shopping
32278,2025-04-26,Google Shopping,39.65,West,Performance Max
32279,2025-04-26,Meta Prospecting,13.2,South,Broad Interest
32280,2025-04-26,Referral,5.35,West,Friend Referral
32281,2025-04-26,Meta Prospecting,23.02,South,Broad Interest
32282,2025-04-26,Meta Prospecting,20.99,Midwest,Advantage+ Shopping
32283,2025-04-26,TikTok,23.7,Midwest,Creator UGC
32284,2025-04-26,Email/Organic,10.27,West,Organic Search
32285,2025-04-26,Meta Prospecting,14.74,Midwest,Lookalike 1%
32286,2025-04-26,Referral,7.15,South,Influencer Code
32287,2025-04-26,TikTok,19.86,South,Trending Sounds
32288,2025-04-26,Meta Prospecting,11.24,West,Broad Interest
32289,2025-04-26,Email/Organic,10.43,West,Direct
32290,2025-04-26,Meta Retargeting,23.13,Northeast,30-Day Site Visitors
32291,2025-04-26,Google Shopping,26.84,South,Performance Max
32292,2025-04-26,TikTok,15.23,South,Creator UGC
32293,2025-04-26,Google Shopping,31.08,Midwest,Standard Shopping
32294,2025-04-26,Meta Prospecting,17.94,South,Broad Interest
32295,2025-04-26,Google Shopping,36.74,South,Standard Shopping
32296,2025-04-26,Meta Prospecting,17.44,Northeast,Broad Interest
32297,2025-04-26,Google Brand,23.9,South,Brand — Phrase
32298,2025-04-26,Meta Retargeting,25.32,South,30-Day Site Visitors
32299,2025-04-26,Meta Prospecting,24.74,South,Lookalike 1%
32300,2025-04-26,Meta Prospecting,20.96,South,Lookalike 1%
32301,2025-04-26,TikTok,8.92,South,Spark Ads
32302,2025-04-26,Google Shopping,34.54,South,Performance Max
32303,2025-04-26,Referral,8.22,Midwest,Friend Referral
32304,2025-04-26,Referral,9.57,South,Friend Referral
32305,2025-04-26,Meta Prospecting,29.59,Northeast,Lookalike 1%
32306,2025-04-26,TikTok,19.76,South,Spark Ads
32307,2025-04-26,Meta Retargeting,27.2,Northeast,30-Day Site Visitors
32308,2025-04-26,Meta Prospecting,13.64,Northeast,Lookalike 1%
32309,2025-04-26,Google Brand,24.06,South,Brand — Exact
32310,2025-04-26,Meta Prospecting,20.26,South,Broad Interest
32311,2025-04-26,Google Brand,18.46,West,Brand — Phrase
32312,2025-04-26,Google Shopping,25.08,Midwest,Standard Shopping
32313,2025-04-26,Meta Prospecting,18.57,South,Advantage+ Shopping
32314,2025-04-26,Google Shopping,34.99,Northeast,Performance Max
32315,2025-04-26,Google Shopping,37.77,West,Performance Max
32316,2025-04-26,Google Shopping,37.26,West,Performance Max
32317,2025-04-26,Referral,7.56,Midwest,Influencer Code
32318,2025-04-26,Google Shopping,36.85,South,Performance Max
32319,2025-04-26,Meta Retargeting,22.65,Midwest,Cart Abandoners
32320,2025-04-26,Meta Prospecting,22.37,West,Lookalike 1%
32321,2025-04-26,Google Brand,19.86,West,Brand — Exact
32322,2025-04-26,Google Shopping,19.0,West,Standard Shopping
32323,2025-04-26,Google Shopping,13.02,South,Performance Max
32324,2025-04-26,Google Shopping,32.95,South,Performance Max
32325,2025-04-26,Meta Retargeting,25.09,South,Cart Abandoners
32326,2025-04-26,Referral,6.96,West,Friend Referral
32327,2025-04-26,Google Shopping,40.62,South,Standard Shopping
32328,2025-04-26,Meta Prospecting,10.99,South,Advantage+ Shopping
32329,2025-04-26,Meta Prospecting,15.94,West,Advantage+ Shopping
32330,2025-04-26,Google Shopping,32.16,West,Standard Shopping
32331,2025-04-26,Email/Organic,10.06,Midwest,Newsletter
32332,2025-04-26,Meta Prospecting,20.49,Northeast,Advantage+ Shopping
32333,2025-04-26,Google Brand,14.61,Midwest,Brand — Exact
32334,2025-04-26,Referral,7.19,Midwest,Influencer Code
32335,2025-04-26,Google Brand,16.98,West,Brand — Exact
32336,2025-04-26,TikTok,18.16,South,Spark Ads
